OBJECTID,Shape,NAME,ID,ADDRESS,CITY,ZIP,PHONE,TYPE,URL
480,"(40.67778304700005, -73.97259288499993)",Heights Coffee,106,335 Flatbush Ave,Brooklyn,11217,718-638-1936,Free,http://www.heightscoffee.com/
481,"(40.681896616000074, -73.96028210899993)",Outpost Lounge,107,1014 Fulton St.,Brooklyn,11238,718-636-1260,Free,http://www.outaboutbrooklyn.com/outpost-lounge/
482,"(40.67494846200009, -73.97603331199991)",Tea Lounge,108,837 Union Street,Brooklyn,11215,718-768-4966,Free,http://www.yelp.com/biz/tea-lounge-brooklyn
483,"(40.676588862000074, -73.97173534099994)",Prospect Perk Cafe,109,183 Sterling Pl,Brooklyn,11238,718-783-7375,Free,http://www.yelp.com/biz/prospect-perk-cafe-brooklyn
484,"(40.714942664000034, -73.94468265499995)",Mama B's,111,351 Graham Avenue,Brooklyn,11211,718-599-8859,Free,http://newyork.timeout.com/restaurants/williamsburg/2644/mama-bs-cafe-and-juice-bar
485,"(40.713453704000074, -73.9617494609999)",Supercore,113,305 Bedford Avenue,Brooklyn,11211,718-302-1629,Free,http://www.yelp.com/biz/supercore-brooklyn
486,"(40.73351948100009, -73.95843277299991)",The Greenpoint Coffee House,114,195 Franklin Street,Brooklyn,11222,718-349-6635,Free,http://www.yelp.com/biz/greenpoint-coffee-house-brooklyn-2
487,"(40.70527521200006, -73.93355667799995)",The Archive,116,49 Bogart St,Brooklyn,11206,718-381-1944,Free,http://www.yelp.com/biz/the-archive-cafe-brooklyn
488,"(40.71368872100004, -73.95875896399991)",Lucky Cat,117,245 Grand Street,Brooklyn,11211,718-782-0437,Free,http://www.yelp.com/biz/the-lucky-cat-brooklyn
489,"(40.71059818200007, -73.9589340149999)",Southside Caffe,120,229 S 4th Street,Brooklyn,11211,718-388-4642,Free,http://www.blockmagazine.com/block_stock_barrel.php?title=lstronggcaught_in_the_wireless_webl_stro&more=1&c=1&tb=1&pb=1
490,"(40.77238426900004, -73.92872041899994)",Queens Library - Astoria,121,14-01 Astoria Boulevard,Long Island City,11102,718-278-2220,Free,http://www.queenslibrary.org/
491,"(40.75853035400007, -73.91862469199992)",Queens Library - Broadway,122,40-20 Broadway,Long Island City,11103,718-721-2462,Free,http://www.queenslibrary.org/
492,"(40.70783676000008, -73.79464232599992)",Queens Library - Central Library  (ALC),123,89-11 Merrick Boulevard,Jamaica,11432,718-990-0700,Free,http://www.queenslibrary.org/
493,"(40.75089541400007, -73.8619766349999)",Queens Library - Corona,124,38-23 104 Street,Corona,11368,718-426-2844,Free,http://www.queenslibrary.org/
494,"(40.74706432500005, -73.94424455799992)",Queens Library - Court Square,125,25-01 Jackson Avenue,Long Island City,11101,718-937-2790,Free,http://www.queenslibrary.org/
495,"(40.762423262000084, -73.8738652049999)",Queens Library - East Elmhurst,126,95-06 Astoria Boulevard,East Elmhurst,11369,718-424-2619,Free,http://www.queenslibrary.org/
496,"(40.75019615500008, -73.88506957599992)",Queens Library - Jackson Heights,127,35-51 81 Street,Jackson Heights,11372,718-899-2500,Free,http://www.queenslibrary.org/
497,"(40.75771242500008, -73.8681998639999)",Queens Library - Langston Hughes,128,100-01 Northern Boulevard,Corona,11368,718-651-1100,Free,http://www.queenslibrary.org/
498,"(40.77681718800005, -73.90941694199995)",Queens Library - Steinway (ALC),131,21-45 31 Street,Long Island City,11105,718-728-1965,Free,http://www.queenslibrary.org/
499,"(40.74534349700008, -73.90979536299994)",Queens Library - Woodside,132,54-22 Skillman Avenue,Woodside,11377,718-429-4700,Free,http://www.queenslibrary.org/
500,"(40.72273296700007, -73.80429750799993)",All Friend Cafe,133,7805 164 Street,Queens,11366, ,Free, 
501,"(40.76386998900006, -73.7707956939999)",Bagels And Bake,135,40-15 Bell Blvd.,Bayside,11361,718-229-6132,Free,http://local.yahoo.com/info-11375980-bagels-and-bake-under-the-green-canopy-bayside
502,"(40.71928919000004, -73.84246057399992)",Modus Vivendi,136,72-07 Austin Street,Forest Hills,11375,718-997-0500,Free,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Modus_Vivendi_Tea_and_Cafe_Glry_Forest_HillsQueens_NY_14949.aspx
503,"(40.74632636000007, -73.94501749299991)",Queens City Bakery & Cafe,137,2405 Jackson Ave,Long Island City,11101,718-361-5700,Free,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Queens_City_Bakery_Cafe_New_York_NY_22669.aspx
504,"(40.74295360000008, -73.95238940099995)",Ten63 Café,138,1063 Jackson Avenue,Long Island City,11101,718-482-7679,Free,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Ten63_Cafe_Queens_NY_17273.aspx
505,"(40.74541059900008, -73.95348475299994)",Communitea,139,4702 Vernon Blvd,Long Island City,11101,718-729-7708,Free,http://www.yelp.com/biz/communitea-long-island-city
506,"(40.75804505900004, -73.9233935609999)",Cafe Bar,140,3290 36th St,Astoria,11106,718-204-5273,Free,http://www.yelp.com/biz/cafe-bar-astoria
507,"(40.72144744600007, -73.85568821499993)",Munch Cafe' & Grill,141,7160 Yellowstone Blvd,Forest Hills,11375,718-544-0075,Free,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Munch_Cafe_and_Grill_Forest_HillsQueens_NY_15107.aspx
508,"(40.749410615000045, -73.86206993999991)",Astroval Travel,142,103-16 Roosevelt Ave,Corona,11368,718-446-3912,Free,http://v4.jiwire.com/wi-fi-wireless-hotspot-Corona-New-York-NY-US-Astroval-Travel-1086848.htm
509,"(40.74024430500003, -73.93037507799994)",Speedimpex USA,143,35-02 48th Ave,Long Island City,11101, ,Free,http://v4.jiwire.com/wi-fi-wireless-hotspot-Long-Island-City-New-York-NY-US-Speedimpex-USA-1133526.htm
510,"(40.55242279100008, -74.15111131399993)",NYC Public Library - Great Kills,144,56 Giffords Lane,Staten Island,10308,718-984-6670,Free,http://www.nypl.org/branch/services/wifi.html
511,"(40.57193382300005, -74.11195644499992)",NYC Public Library - New Dorp Branch,145,309 New Dorp Lane,Staten Island,10306,718-351-2977,Free,http://www.nypl.org/branch/services/wifi.html
512,"(40.63758562500004, -74.13110527799995)",NYC Public Library - Port Richmond,146,75 Bennett Street,Staten Island,10302,718-442-0158,Free,http://www.nypl.org/branch/services/wifi.html
513,"(40.634509662000085, -74.11482125799995)",NYC Public Library - West New Brighton Branch,147,976 Castleton Avenue,Staten Island,10310,718-442-1416,Free,http://www.nypl.org/branch/services/wifi.html
514,"(40.59039168400005, -74.10113897799994)",NYC Public Library - Dongan Hills Branch,148,1617 Richmond Road,Staten Island,10304,718-351-1444,Free,http://www.nypl.org/branch/services/wifi.html
515,"(40.60957854600008, -74.14850349199992)",NYC Public Library -Todt Hill-Westerleigh Branch,149,2550 Victory Boulevard,Staten Island,10314,718-494-1642,Free,http://www.nypl.org/branch/services/wifi.html
516,"(40.75761345900008, -73.98175361799991)",McDonalds,516,1188 6th Avenue,New York,10036,212-944-2720,Fee-based,http://www.mcdonalds.com/wireless.html
517,"(40.75859098400008, -73.98445695799995)",McDonalds,517,1560 Broadway,New York,10036,212-921-8900,Fee-based,http://www.mcdonalds.com/wireless.html
518,"(40.75613333900009, -73.97776192399994)",McDonalds,518,14 East 47th Street,New York,10017,212-697-8148,Fee-based,http://www.mcdonalds.com/wireless.html
519,"(40.764781424000034, -74.0008952689999)",McDonalds,519,West 46th St & 12th Avenue Pier 86,New York,10036,212-245-6458,Fee-based,http://www.mcdonalds.com/wireless.html
520,"(40.76343601700006, -73.9894085919999)",McDonalds,520,735 9th Ave,New York,10019, ,Fee-based,http://www.mcdonalds.com/wireless.html
521,"(40.76252135900006, -73.9837485139999)",McDonalds,521,1651 Broadway,New York,10019,212-586-5530,Fee-based,http://www.mcdonalds.com/wireless.html
522,"(40.75615374700004, -73.9708208639999)",McDonalds,522,824 3rd Avenue,New York,10022, ,Fee-based,http://www.mcdonalds.com/wireless.html
523,"(40.76582319600004, -73.98313400299992)",McDonalds,523,946 8th Avenue,New York,10019, ,Fee-based,http://www.mcdonalds.com/wireless.html
524,"(40.764260239000066, -73.97632606699995)",McDonalds,524,47 West 57th Street,New York,10019,212-753-4290,Fee-based,http://www.mcdonalds.com/wireless.html
525,"(40.76089302400004, -73.9674653319999)",McDonalds,525,966 3rd Avenue,New York,10022,212-753-5360,Fee-based,http://www.mcdonalds.com/wireless.html
526,"(40.77789722700004, -73.98262906299993)",McDonalds,526,2049 Broadway,New York,10023,212-724-0435,Fee-based,http://www.mcdonalds.com/wireless.html
527,"(40.765835623000044, -73.95701191699993)",McDonalds,527,1286 1st Avenue,New York,10021,212-249-3551,Fee-based,http://www.mcdonalds.com/wireless.html
528,"(40.77771933000008, -73.95437568299991)",McDonalds,528,1499 3rd Ave,New York,10028, ,Fee-based,http://www.mcdonalds.com/wireless.html
529,"(40.78965861900008, -73.9702247589999)",McDonalds,530,638 Columbus Ave,New York,10024, ,Fee-based,http://www.mcdonalds.com/wireless.html
530,"(40.78469609500007, -73.94712354599994)",McDonalds,531,1871 2nd Avenue,New York,10029, ,Fee-based,http://www.mcdonalds.com/wireless.html
531,"(40.79442403000007, -73.97247263499992)",McDonalds,532,2549 Broadway,New York,10025,212-864-8138,Fee-based,http://www.mcdonalds.com/wireless.html
532,"(40.79003967300008, -73.94622729999992)",McDonalds,533,1872 3rd Ave,New York,10029,212-828-4071,Fee-based,http://www.mcdonalds.com/wireless.html
533,"(40.804521701000056, -73.93704082799991)",McDonalds,534,125th St & Lexington Ave,New York,10035,646-672-1381,Fee-based,http://www.mcdonalds.com/wireless.html
534,"(40.809701386000086, -73.94893155199992)",McDonalds,535,215 West 125th Street,New York,10027,212-864-2201,Fee-based,http://www.mcdonalds.com/wireless.html
535,"(40.81067204900006, -73.9531104109999)",McDonalds,536,354 W 125th St,New York,10027,212-864-2124,Fee-based,http://www.mcdonalds.com/wireless.html
536,"(40.815938636000055, -73.95890875299995)",McDonalds,537,600 West 125th St,New York,10027,212-662-2965,Fee-based,http://www.mcdonalds.com/wireless.html
537,"(40.81239048100008, -73.94160686299995)",McDonalds,538,444 Lenox Avenue,New York,10037, ,Fee-based,http://www.mcdonalds.com/wireless.html
538,"(40.70816531000008, -74.00485848599993)",McDonalds,539,52 Fulton Street,New York,10038,212-528-2930,Fee-based,http://www.mcdonalds.com/wireless.html
539,"(40.81792370100004, -73.9413346579999)",McDonalds,540,2379 Adam Clayton Powell Jr Blvd,New York,10030, ,Fee-based,http://www.mcdonalds.com/wireless.html
540,"(40.826829184000076, -73.9506528039999)",McDonalds,541,3549 Broadway,New York,10031,212-281-5330,Fee-based,http://www.mcdonalds.com/wireless.html
541,"(40.82221087100004, -73.95315647599995)",McDonalds,542,3410 Broadway,New York,10031, ,Fee-based,http://www.mcdonalds.com/wireless.html
542,"(40.798657751000064, -73.93991052899992)",McDonalds,543,2142 3rd Ave,New York,10035, ,Fee-based,http://www.mcdonalds.com/wireless.html
543,"(40.785496830000056, -73.97920016199993)",McDonalds,544,2271 Broadway,New York,10024,212-579-1644,Fee-based,http://www.mcdonalds.com/wireless.html
544,"(40.85008629200007, -73.93626032299994)",McDonalds,545,4259 Broadway,New York,10033, ,Fee-based,http://www.mcdonalds.com/wireless.html
545,"(40.81960191100006, -73.90254470799994)",McDonalds,546,839 Westchester Avenue,New York,10455, ,Fee-based,http://www.mcdonalds.com/wireless.html
546,"(40.86511653600007, -73.92740986199993)",McDonalds,547,208 Dyckman St,New York,10040, ,Fee-based,http://www.mcdonalds.com/wireless.html
547,"(40.867357698000035, -73.9213080159999)",McDonalds,549,608 West 207th Street,New York,10034,917-544-9496,Fee-based,http://www.mcdonalds.com/wireless.html
548,"(40.765132924000056, -73.97563986199992)",Mickey Mantle's,550,42 Central Park South,New York,10019, ,Fee-based, 
549,"(40.765132924000056, -73.97563986199992)",Mickey Mantle's,550,42 Central Park South,New York,10019, ,Fee-based, 
550,"(40.76644611200004, -73.98220606299992)",Morton Williams Cafe,551,255 West 57th Street,New York,10019,212-586-7750,Fee-based, 
551,"(40.762376402000086, -73.98793233899994)",New World Grill,552,329 West 49th Street,New York,10019, ,Fee-based, 
552,"(40.75659045500004, -73.97200098499991)",New York Benjamin,553,125 East 50th Street,New York,10022, ,Fee-based, 
553,"(40.74920405000006, -73.98519901599991)",New York Gift Mart,554,7 W 34th Street,New York,10001, ,Fee-based, 
554,"(40.71510690800005, -74.00118679199994)",New York State Supreme Court,555,80 Center St.,New York,10013, ,Fee-based, 
555,"(40.714291711000044, -74.00156192899993)",New York State Supreme Court,556,60 Center St.,New York,10007, ,Fee-based, 
556,"(40.73415526900004, -73.99224215399994)",News Cafe,557,107 University Place,New York,10003,212-353-1246,Fee-based, 
557,"(40.758354197000074, -73.97970315499992)",Nintendo World Store,558,10 Rockefeller Plaza,New York,10020,425-861-2265,Fee-based, 
558,"(40.758311819000085, -73.97373287399995)",Park Avenue Plaza,559,50 East 52nd Street,New York,10022,212-755-5807,Fee-based, 
559,"(40.80729747700008, -73.9648671029999)",Pinnacle Pizza,560,2937 Broadway,New York,10025,212-662-1000,Fee-based, 
560,"(40.73450684200009, -74.00205674199992)",Pizza Villa,561,131 7th Ave S,New York,10014,212-627-7548,Fee-based, 
561,"(40.76289721200004, -73.98253911699993)",Practicing Law Institute,562,810 7th Avenue,New York,10019, ,Fee-based, 
562,"(40.76674516300005, -73.98140454899993)",Public Telephone,563,1790 Broadway,New York,10019,212-965-8800,Fee-based, 
563,"(40.75873061500005, -73.9691015489999)",Public Telephone,564,900 3rd Avenue,New York,10022,212-965-8800,Fee-based, 
564,"(40.759447170000044, -73.98321864199994)",Public Telephone,565,173 West 48th Street,New York,10036, ,Fee-based, 
565,"(40.76106435600008, -73.98738750599995)",Public Telephone,566,300 West 48th Street,New York,10036, ,Fee-based, 
566,"(40.756128222000086, -73.97978324199994)",Public Telephone,567,2 West 46th Street,New York,10036, ,Fee-based, 
567,"(40.755743961000064, -73.97980140499993)",Public Telephone,568,1 West 45th Street,New York,10036, ,Fee-based, 
568,"(40.75647724600009, -73.98247221999992)",Public Telephone,569,74 West 45th Street,New York,10036, ,Fee-based, 
569,"(40.758868729000085, -73.98903391499994)",Public Telephone,570,707 8th Ave,New York,10036,212-965-8800,Fee-based, 
570,"(40.75411925800006, -73.9808919319999)",Public Telephone,571,2 West 43 Street,New York,10036, ,Fee-based, 
571,"(40.75067633500004, -73.9755513099999)",Public Telephone,572,650 3rd Avenue,New York,10017, ,Fee-based, 
572,"(40.74896077100004, -73.97509719099992)",Public Telephone,573,201 East 39th Street,New York,10016, ,Fee-based, 
573,"(40.73099577700009, -73.98884005399992)",Public Telephone,574,55 3rd Avenue,New York,10003,212-965-8800,Fee-based, 
574,"(40.785193883000034, -73.94933312299992)",Related-1 Carnegie Hill,575,96th & 3rd Aveneue,New York,10128, ,Fee-based, 
575,"(40.810818604000076, -73.96372731899993)",Riverside West Waterfront Park,576,475 Riverside Drive,New York,10027, ,Fee-based, 
576,"(40.709315246000074, -74.00714537999994)",S&K,577,123 William Street,New York,10038, ,Fee-based, 
577,"(40.80108943700009, -73.95822442999992)",Saurin Parke Cafe,578,301 West 110th Street,New York,10026,212-222-0683,Fee-based, 
578,"(40.71622667100007, -74.0049528639999)",Shogun One,579,325 Broadway,New York,10007,212-233-1390,Fee-based, 
579,"(40.75961745200004, -73.98397302099994)",Smilers,580,719 7th Ave.,New York,10036,212-704-0850,Fee-based, 
580,"(40.721584471000085, -74.00421730799991)",Soho Farms,581,307 W Broadway,New York,10013,212-226-3030,Fee-based, 
581,"(40.76146821900005, -73.97349338299995)",Sony Plaza,582,550 Madison Ave,New York,10022, ,Fee-based, 
582,"(40.72580109100005, -73.99903447299994)",Space Untitled,583,133 Greene Street,New York,10012, ,Fee-based, 
583,"(40.771337094000046, -73.95980996899993)",Starbucks,584,1290 Third Avenue,New York,10021,212-772-6903,Fee-based,http://www.starbucks.com
584,"(40.774062461000085, -73.95936062599992)",Starbucks,585,1117 Lexington Ave.,New York,10021,212-517-8476,Fee-based,http://www.starbucks.com
585,"(40.76595046300008, -73.9637120459999)",Starbucks,586,1128 Third Avenue,New York,10021,212-472-6535,Fee-based,http://www.starbucks.com
586,"(40.78715584300005, -73.95466533299992)",Starbucks,639,1378 Madison Avenue,New York,10128,212-534-7537,Fee-based,http://www.starbucks.com
587,"(40.760444017000054, -73.98713493899993)",Starbucks,640,770 Eighth Ave,New York,10036,212-830-9001,Fee-based,http://www.starbucks.com
588,"(40.75687790600006, -73.98200287599991)",Starbucks,641,1166 Avenue of the Americas,New York,10036,212-354-3730,Fee-based,http://www.starbucks.com
589,"(40.75508511600009, -73.97920243899995)",Starbucks,642,545 Fifth Ave.,New York,10017,212-687-1026,Fee-based,http://www.starbucks.com
590,"(40.75325912000005, -73.9754456899999)",Starbucks,643,450 Lexington Avenue,New York,10017,212-682-5139,Fee-based,http://www.starbucks.com
591,"(40.75743554700006, -73.9852188449999)",Starbucks,644,1530 Broadway,New York,10036,212-391-2079,Fee-based,http://www.starbucks.com
592,"(40.761616307000054, -73.99001532499994)",Starbucks,645,682 9th Avenue,New York,10036,212-397-2288,Fee-based,http://www.starbucks.com
593,"(40.75359451300005, -73.97809122299992)",Starbucks,646,335 Madison Avenue,New York,10017,212-370-3510,Fee-based,http://www.starbucks.com
594,"(40.75332851400009, -73.97940149999994)",Starbucks,647,330 Madison Ave,New York,10017,212-682-1880,Fee-based,http://www.starbucks.com
595,"(40.751590735000036, -73.97750718399993)",Starbucks,648,125 Park Ave,New York,10017,212-557-2718,Fee-based,http://www.starbucks.com
596,"(40.75168040400007, -73.97325545799993)",Starbucks,649,685 Third Avenue,New York,10017,646-865-1250,Fee-based,http://www.starbucks.com
597,"(40.792393046000086, -73.9729646319999)",Starbucks,650,2498 Broadway,New York,10025,917-441-1643,Fee-based,http://www.starbucks.com
598,"(40.752770921000035, -73.97722525899991)",Starbucks,651,7800 Grand Central Station,New York,10017,212-370-4161,Fee-based,http://www.starbucks.com
599,"(40.74678539900009, -73.98154726099995)",Starbucks,652,3 Park Avenue,New York,10016,212-725-9469,Fee-based,http://www.starbucks.com
600,"(40.757877843000074, -73.98868033899993)",Starbucks,653,684 Eighth Avenue,New York,10036,212-398-9702,Fee-based,http://www.starbucks.com
